acq_date,latitude,longitude,brightness,scan,track,confidence,bright_t31,frp,type,month,weekofyear,season
2024-03-18,19.11845,78.17175,321.3,1.1,1.1,64.0,299.95000000000005,11.899999999999999,0.0,3,12,Winter
2024-03-19,19.45205,74.02510000000001,323.04999999999995,1.2,1.1,63.0,305.15,11.649999999999999,0.0,3,12,Winter
2024-03-20,20.9587,79.35655,318.85,1.35,1.15,56.5,300.35,9.75,0.0,3,12,
2024-03-21,15.0177,76.1495,327.7,1.0,1.0,67.0,306.8,12.4,0.0,3,12,Spring
2024-03-22,22.2576,83.3475,319.2,1.3,1.1,63.0,300.0,13.4,0.0,3,12,Spring
2024-03-23,19.4973,77.289,324.5,1.1,1.0,64.0,305.0,12.2,0.0,3,12,Spring
2024-03-24,22.4643,77.2053,313.0,1.2,1.1,63.0,292.8,10.4,0.0,3,12,Spring
2024-03-25,21.5218,80.9288,325.0,1.1,1.1,64.0,306.3,12.7,0.0,3,13,Spring
2024-03-26,22.584,77.2399,322.7,1.1,1.1,65.0,300.1,12.2,0.0,3,13,Spring
2024-03-27,23.6776,83.961,324.2,1.4,1.2,67.0,303.0,16.8,0.0,3,13,Spring
2024-03-28,22.44945,77.42490000000001,324.70000000000005,1.4,1.2,65.0,300.5,15.4,0.0,3,13,Spring
2024-03-29,23.6398,84.0747,321.3,1.6,1.2,64.0,298.1,15.649999999999999,0.0,3,13,Spring
2024-03-30,22.19625,79.4735,327.65,1.1,1.1,68.0,306.6,15.55,0.0,3,13,Spring
2024-03-31,22.79465,78.73825,317.65,1.1,1.0,65.0,296.0,12.1,0.0,3,13,Spring
2024-04-01,20.381349999999998,78.55915,327.2,1.2,1.1,66.0,305.7,14.25,0.0,4,14,Spring
2024-04-02,22.63675,77.48910000000001,321.5,1.2,1.1,67.0,294.5,13.25,0.0,4,14,Spring
2024-04-03,22.6529,80.6791,324.0,1.5,1.2,64.0,304.9,16.4,0.0,4,14,Spring
2024-04-04,22.7198,77.51759999999999,328.35,1.2,1.1,65.0,309.15,14.7,0.0,4,14,Spring
2024-04-05,23.08045,82.90084999999999,320.75,1.3,1.1,63.5,299.85,13.75,0.0,4,14,Spring
2024-04-06,23.15735,79.0421,328.7,1.2,1.1,68.0,308.6,18.35,0.0,4,14,Spring
2024-04-07,25.442149999999998,92.1514,324.4,1.1,1.0,70.0,302.6,16.05,0.0,4,14,Spring
2024-04-08,24.2862,83.4257,323.55,1.3,1.1,67.0,302.15,21.450000000000003,0.0,4,15,Spring
2024-04-09,24.1537,92.0984,323.7,1.1,1.1,71.0,303.2,14.8,0.0,4,15,Spring
2024-04-10,24.842599999999997,91.6369,324.2,2.3,1.5,67.0,300.0,33.8,0.0,4,15,Spring
2024-04-11,24.3071,92.3195,330.0,1.5,1.2,74.0,302.5,28.2,0.0,4,15,Spring
2024-04-12,24.165599999999998,91.90575,325.0,1.5,1.2,68.0,305.1,20.2,0.0,4,15,Spring
2024-04-13,23.6357,82.9728,328.4,1.3,1.1,69.0,307.0,19.5,0.0,4,15,Spring
2024-04-14,24.265099999999997,92.3595,322.1,1.1,1.1,68.5,303.5,13.75,0.0,4,15,Spring
2024-04-15,19.9019,83.3254,328.0,1.1,1.1,69.0,306.8,14.4,0.0,4,16,Spring
2024-04-16,23.7187,81.2118,327.9,1.1,1.1,68.0,307.3,15.4,0.0,4,16,Spring
2024-04-17,23.8587,82.8698,330.3,1.2,1.1,69.0,311.2,16.6,0.0,4,16,Spring
2024-04-18,23.4727,79.4394,331.2,1.2,1.1,68.0,311.8,15.4,0.0,4,16,Spring
2024-04-19,23.610799999999998,82.85745,327.4,1.2,1.1,71.5,306.70000000000005,15.649999999999999,0.0,4,16,Spring
2024-04-20,21.7034,81.6714,330.8,1.1,1.0,68.0,310.1,13.8,0.0,4,16,Spring
2024-04-21,23.7458,77.9648,326.6,1.5,1.2,67.0,304.2,17.1,0.0,4,16,Spring
2024-04-22,24.16575,79.7677,330.15,1.3,1.1,71.0,308.0,17.65,0.0,4,17,Spring
2024-04-23,23.8895,77.4732,329.8,1.1,1.0,69.0,311.7,14.5,0.0,4,17,Spring
2024-04-24,23.50475,77.94800000000001,324.65,1.1,1.1,67.0,300.75,12.45,0.0,4,17,Spring
2024-04-25,23.462400000000002,77.72405,330.5,1.2,1.1,67.5,311.1,15.9,0.0,4,17,Spring
2024-04-26,25.6742,76.41115,325.4,1.25,1.1,65.5,304.45,12.7,0.0,4,17,Spring
2024-04-27,25.214550000000003,78.63335000000001,331.65,1.1,1.1,69.0,308.85,14.649999999999999,0.0,4,17,Spring
2024-04-28,23.8059,83.7628,324.4,1.1,1.0,69.0,300.4,11.5,0.0,4,17,Spring
2024-04-29,24.3291,81.0549,329.6,1.1,1.1,72.0,304.6,17.6,0.0,4,18,Spring
2024-04-30,23.7564,78.883,321.6,1.1,1.1,57.0,298.3,11.4,0.0,4,18,Spring
2024-05-01,24.4593,84.5532,319.29999999999995,1.2,1.1,63.5,295.45000000000005,12.2,0.0,5,18,Spring
2024-05-02,23.7774,79.5502,325.7,1.3,1.1,71.0,301.1,15.4,0.0,5,18,Spring
2024-05-03,23.9767,77.19815,321.70000000000005,1.2,1.1,60.5,297.8,13.5,0.0,5,18,Spring
2024-05-04,29.832,75.7536,329.70000000000005,1.0,1.0,68.0,309.6,11.25,0.0,5,18,Spring
2024-05-05,25.2867,76.637,328.35,1.1,1.0,69.0,307.55,10.6,0.0,5,18,Spring
2024-05-06,25.7144,76.408,328.5,1.2,1.1,71.0,307.6,15.3,0.0,5,19,Spring
2024-05-07,25.24325,77.60095,328.9,1.5,1.2,69.0,308.85,18.05,0.0,5,19,Spring
2024-05-08,29.08985,76.6403,327.70000000000005,1.4,1.2,71.0,307.95,17.25,0.0,5,19,Spring
2024-05-09,29.8543,75.8069,331.7,1.3,1.1,70.0,314.2,15.5,0.0,5,19,Spring
2024-05-10,29.9208,76.08734999999999,331.25,1.0,1.0,70.0,315.3,14.1,0.0,5,19,Spring
2024-05-11,30.0796,75.7543,335.4,1.0,1.0,75.0,319.4,15.8,0.0,5,19,Spring
2024-05-12,25.2546,77.1978,332.3,1.2,1.1,69.0,315.0,14.9,0.0,5,19,Spring
2024-05-13,30.482300000000002,75.47065,332.1,1.3,1.1,72.5,312.4,16.05,0.0,5,20,Spring
2024-05-14,23.896349999999998,78.07245,328.65,1.3,1.1,69.0,308.9,18.25,0.0,5,20,Spring
2024-05-15,24.509,79.2453,331.8,1.3,1.1,70.0,311.2,16.3,0.0,5,20,Spring
2024-05-16,25.0117,76.6276,332.7,1.3,1.1,71.0,311.2,16.9,0.0,5,20,Spring
2024-05-17,24.9187,76.651,331.9,1.2,1.1,72.0,310.0,15.8,0.0,5,20,Spring
2024-05-18,23.68305,77.97975,328.1,1.0,1.0,67.0,307.9,12.3,0.0,5,20,Spring
2024-05-19,20.719450000000002,78.12785,329.35,1.1,1.0,66.0,308.6,12.25,0.0,5,20,Spring
2024-05-20,23.9687,80.22825,332.5,1.15,1.1,75.0,311.55,16.35,0.0,5,21,Spring
2024-05-21,23.07865,81.83725000000001,331.05,1.15,1.1,66.0,309.8,14.85,0.0,5,21,Spring
2024-05-22,23.10105,80.9148,330.4,1.1,1.0,71.0,310.1,14.6,0.0,5,21,Spring
2024-05-23,20.9922,80.5644,328.0,1.5,1.2,63.0,305.4,18.1,0.0,5,21,Spring
2024-05-24,20.8946,80.2852,328.7,1.3,1.1,66.0,306.2,13.3,0.0,5,21,Spring
2024-05-25,20.8684,80.63215,330.9,1.3,1.1,71.0,307.0,14.25,0.0,5,21,Spring
2024-05-26,20.7122,80.6739,328.7,1.0,1.0,63.0,308.2,10.6,0.0,5,21,Spring
2024-05-27,20.8258,81.8389,330.9,1.0,1.0,66.0,308.2,15.0,0.0,5,22,Spring
2024-05-28,20.8277,81.86064999999999,327.05,1.3,1.1,66.0,305.15,16.5,0.0,5,22,Spring
2024-05-29,20.7914,81.7972,327.2,1.3,1.1,64.0,301.5,13.85,0.0,5,22,Spring
2024-05-30,26.1289,92.7024,321.8,1.2,1.1,65.0,300.8,13.6,0.0,5,22,Spring
2024-05-31,20.818199999999997,81.30895,328.4,1.25,1.1,67.0,304.4,15.8,0.0,5,22,Spring
2024-06-01,20.6736,80.7054,333.9,1.1,1.1,71.0,312.9,14.1,0.0,6,22,Spring
2024-06-02,21.278100000000002,81.90854999999999,331.79999999999995,1.1,1.1,68.0,310.45,13.55,0.0,6,22,Spring
2024-06-03,21.2489,81.5635,329.4,1.1,1.0,71.0,307.2,13.1,0.0,6,23,Spring
2024-06-04,21.2545,83.7767,326.4,1.4,1.2,64.0,302.5,19.1,0.0,6,23,Spring
2024-06-05,20.9719,81.741,327.9,1.3,1.1,66.0,304.1,13.7,0.0,6,23,Spring
2024-06-06,19.2553,80.0148,324.3,1.3,1.1,64.0,297.5,15.6,0.0,6,23,Spring
2024-06-07,21.1433,82.0994,330.5,1.0,1.0,66.0,308.0,12.2,0.0,6,23,Spring
2024-06-08,21.9177,80.4277,328.6,1.1,1.1,62.0,304.2,12.6,0.0,6,23,Spring
2024-06-09,21.2874,83.6773,331.7,1.1,1.1,69.0,313.0,13.0,0.0,6,23,Spring
2024-06-10,23.6892,79.7167,328.2,1.0,1.0,64.0,305.9,11.6,0.0,6,24,Spring
2024-06-11,21.1069,81.396,321.2,1.5,1.2,60.0,297.8,20.3,0.0,6,24,Spring
2024-06-12,18.9568,79.8425,328.5,1.0,1.0,62.0,305.4,11.1,0.0,6,24,Spring
2024-06-13,29.17,77.9935,326.5,1.2,1.1,68.0,303.1,12.4,0.0,6,24,Spring
2024-06-14,20.26415,80.2918,329.7,1.2,1.1,70.0,303.05,17.85,0.0,6,24,Spring
2024-06-15,21.7671,79.95115000000001,326.29999999999995,1.1,1.1,70.5,304.05,11.3,0.0,6,24,Spring
2024-06-16,21.43685,80.3098,323.85,1.5,1.2,65.5,295.85,17.799999999999997,0.0,6,24,Spring
2024-06-17,27.4653,80.2176,330.4,1.0,1.0,73.0,305.0,12.3,0.0,6,25,Spring
2024-06-18,21.6962,78.629,320.7,1.7,1.3,66.0,295.4,21.7,0.0,6,25,Spring
2024-06-19,23.563000000000002,76.936,324.5,1.4500000000000002,1.2000000000000002,49.5,295.5,13.55,1.0,6,25,Spring
2024-06-20,30.8673,75.4056,328.1,1.1,1.0,68.0,304.5,11.4,0.0,6,25,Spring
2024-06-21,20.9686,85.0412,323.4,1.0,1.0,53.0,294.3,12.8,2.0,6,25,Summer
2024-06-22,30.771700000000003,75.70785000000001,326.9,1.0,1.0,67.0,299.79999999999995,11.75,0.0,6,25,Summer
2024-06-23,22.122500000000002,81.597,322.15,1.5,1.2,40.0,297.05,18.799999999999997,2.0,6,25,Summer
2024-06-24,24.6882,78.0154,318.3,1.4,1.2,52.0,291.6,10.0,0.0,6,26,Summer
2024-06-25,26.2896,91.7945,317.1,1.3,1.1,54.0,296.1,7.2,0.0,6,26,Summer
2024-06-26,25.6049,86.3928,314.6,1.0,1.0,51.0,291.4,8.5,2.0,6,26,Summer
2024-06-27,29.0686,76.48554999999999,316.1,1.4,1.2,58.5,292.7,14.45,0.0,6,26,Summer
2024-06-28,24.7348,81.1132,310.2,2.4,1.5,0.0,287.6,19.9,0.0,6,26,Summer
2024-06-29,20.96475,77.43260000000001,323.1,1.2,1.1,62.5,296.95,12.9,0.0,6,26,Summer
2024-06-30,29.9087,75.662,316.7,1.7,1.3,55.0,295.4,15.0,2.0,6,26,Summer
2024-07-01,20.9667,83.3493,320.6,1.1,1.1,56.0,297.2,8.9,0.0,7,27,Summer
2024-07-02,22.0304,75.45855,318.25,1.2,1.1,63.0,294.0,9.35,0.0,7,27,Summer
2024-07-03,22.43985,80.6473,318.75,2.0,1.35,44.0,294.45,19.5,0.0,7,27,Summer
2024-07-04,23.55845,85.14044999999999,310.85,1.0,1.0,63.5,293.79999999999995,7.5,2.0,7,27,Summer
2024-07-05,23.6898,85.0474,319.0,1.7,1.3,60.0,294.5,17.7,2.0,7,27,Summer
2024-07-06,21.0761,85.1649,307.1,1.1,1.0,60.0,289.6,11.5,2.0,7,27,Summer
2024-07-07,21.329250000000002,79.3084,311.8,1.75,1.25,61.0,283.1,13.9,2.0,7,27,Summer
2024-07-08,23.6898,86.3595,308.6,1.0,1.0,49.0,293.2,5.9,2.0,7,28,Summer
2024-07-09,22.853050000000003,85.1772,310.85,1.0,1.0,66.5,292.25,8.2,2.0,7,28,Summer
2024-07-10,23.682,86.2004,320.7,1.1,1.1,44.0,294.9,10.9,2.0,7,28,Summer
2024-07-11,23.7817,86.2084,305.9,1.7,1.3,66.0,287.4,10.6,2.0,7,28,Summer
2024-07-12,25.43925,79.98085,306.70000000000005,2.2,1.35,61.0,291.8,22.299999999999997,1.0,7,28,Summer
2024-07-13,21.9191,83.3488,318.5,1.1,1.0,55.0,297.1,8.8,0.0,7,28,Summer
2024-07-14,31.4984,75.8479,316.8,1.0,1.0,48.0,296.1,7.6,0.0,7,28,Summer
2024-07-15,25.3868,86.394,319.4,1.6,1.2,66.0,295.7,12.8,0.0,7,29,Summer
2024-07-16,26.13845,81.1274,310.1,1.2,1.1,78.0,292.4,9.5,1.0,7,29,Summer
2024-07-17,23.7631,77.6409,319.7,1.7,1.3,56.0,293.9,16.2,0.0,7,29,Summer
2024-07-18,23.7205,86.08845,313.25,1.6,1.2,49.5,290.55,11.45,2.0,7,29,Summer
2024-07-19,27.02655,85.7804,313.85,1.85,1.35,43.0,291.9,16.4,0.0,7,29,Summer
2024-07-20,23.6922,83.354,313.5,1.1,1.0,55.0,293.0,8.1,0.0,7,29,Summer
2024-07-21,28.5539,77.043,318.0,1.0,1.0,58.0,296.0,7.4,0.0,7,29,Summer
2024-07-22,23.7753,86.3907,307.0,1.1,1.0,38.0,290.5,6.9,2.0,7,30,Summer
2024-07-23,23.7791,86.0123,310.8,1.1,1.0,60.0,292.2,8.2,2.0,7,30,Summer
2024-07-24,23.7797,85.1611,315.1,1.9,1.3,43.0,292.9,11.8,2.0,7,30,Summer
2024-07-25,21.918,85.0133,312.2,1.3,1.2,56.0,291.8,11.9,2.0,7,30,Summer
2024-07-27,22.4169,81.77680000000001,317.65,1.05,1.0,56.0,294.1,8.75,0.0,7,30,Summer
2024-07-28,24.30725,83.01085,317.7,1.75,1.3,41.5,294.5,14.05,0.0,7,30,Summer
2024-07-29,22.3673,77.6653,311.4,1.0,1.0,51.0,294.0,8.0,0.0,7,31,Summer
2024-07-30,11.8458,77.689,318.0,1.1,1.0,51.0,291.1,11.2,0.0,7,31,Summer
2024-07-31,28.2421,75.2176,315.5,1.1,1.0,40.0,297.8,8.9,0.0,7,31,Summer
2024-08-01,30.5353,74.67515,318.54999999999995,2.65,1.45,53.5,297.15,28.95,0.0,8,31,Summer
2024-08-02,29.7059,75.8409,317.1,1.0,1.0,45.0,298.2,7.0,0.0,8,31,Summer
2024-08-03,22.23925,79.11165,319.85,1.35,1.15,57.5,298.4,13.55,2.0,8,31,Summer
2024-08-04,13.3515,78.2877,322.8,1.2,1.1,62.0,299.7,11.0,0.0,8,31,Summer
2024-08-05,19.419150000000002,78.8825,323.4,2.3499999999999996,1.5,55.5,298.9,22.4,0.0,8,32,Summer
2024-08-06,11.385200000000001,78.1192,325.15,1.1,1.0,57.0,300.0,12.25,0.0,8,32,Summer
2024-08-08,24.23755,77.40915000000001,313.15,1.2,1.1,64.5,291.1,11.5,0.0,8,32,Summer
2024-08-09,20.914450000000002,83.53905,311.75,1.2,1.1,69.0,295.35,8.899999999999999,0.0,8,32,Summer
2024-08-10,21.419249999999998,83.87780000000001,316.2,1.1,1.1,55.5,294.6,9.6,2.0,8,32,Summer
2024-08-11,20.3741,80.7633,316.2,1.0,1.0,56.0,296.4,7.75,0.0,8,32,Summer
2024-08-12,28.382,76.6995,319.2,1.5,1.2,39.0,295.9,9.7,0.0,8,33,Summer
2024-08-13,13.1924,78.2279,320.9,1.0,1.0,65.0,283.6,10.2,0.0,8,33,Summer
2024-08-14,23.43195,83.4662,317.95,1.2999999999999998,1.15,49.0,292.29999999999995,12.75,0.0,8,33,Summer
2024-08-15,22.804850000000002,85.17725,313.29999999999995,1.2,1.1,63.5,293.1,7.300000000000001,0.0,8,33,Summer
2024-08-16,20.9679,80.0267,315.7,1.1,1.1,55.0,293.9,13.3,0.0,8,33,Summer
2024-08-17,23.6903,78.3517,309.3,1.5,1.2,34.0,290.1,9.6,2.0,8,33,Summer
2024-08-18,23.7634,86.2529,316.2,1.1,1.1,40.0,293.7,8.3,0.0,8,33,Summer
2024-08-19,21.504,85.175,308.75,1.2,1.1,52.0,292.15,7.300000000000001,2.0,8,34,Summer
2024-08-20,20.3841,77.7788,316.8,1.0,1.0,57.0,293.8,8.3,2.0,8,34,Summer
2024-08-21,21.0212,77.61795000000001,315.65,1.1,1.0,58.0,294.8,8.2,0.0,8,34,Summer
2024-08-22,26.6216,75.155,317.75,1.65,1.25,48.5,296.95,13.95,0.0,8,34,Summer
2024-08-23,17.5496,78.7539,314.0,1.1,1.0,56.0,292.4,8.9,0.0,8,34,Summer
2024-08-24,29.657,74.9568,312.3,1.1,1.1,55.0,290.7,6.9,0.0,8,34,Summer
2024-08-26,21.5631,84.9941,310.85,1.0,1.0,68.5,291.7,7.15,1.0,8,35,Summer
2024-08-27,20.9697,83.7338,313.6,1.3,1.1,52.0,294.2,9.8,2.0,8,35,Summer
2024-08-28,21.7631,84.497,314.8,1.3,1.1,48.0,296.0,10.0,2.0,8,35,Summer
2024-08-29,23.6849,83.7375,307.7,1.2,1.1,54.0,293.2,8.1,0.0,8,35,Summer
2024-08-30,21.1021,83.7432,317.5,1.1,1.0,63.0,298.6,10.3,2.0,8,35,Summer
2024-08-31,20.3758,80.4394,316.6,1.1,1.1,46.0,297.8,8.6,0.0,8,35,Summer
2024-09-01,20.96825,85.0946,318.6,1.1,1.0,51.5,297.5,8.75,1.0,9,35,Summer
2024-09-02,21.51555,84.39144999999999,318.75,1.2999999999999998,1.15,56.0,297.05,13.5,2.0,9,36,Summer
2024-09-03,27.452399999999997,73.90285,322.35,1.15,1.1,66.5,302.65,14.100000000000001,0.0,9,36,Summer
2024-09-04,21.108449999999998,72.64205000000001,312.95000000000005,1.65,1.25,83.5,295.1,16.8,2.0,9,36,Summer
2024-09-05,23.521,76.84985,320.35,1.1,1.1,47.0,299.85,12.600000000000001,0.0,9,36,Summer
2024-09-06,21.925,85.2584,315.9,1.1,1.0,62.0,296.0,9.3,2.0,9,36,Summer
2024-09-07,29.4596,77.1306,320.9,1.1,1.0,55.0,301.7,13.0,0.0,9,36,Summer
2024-09-08,27.9488,95.3723,315.2,1.3,1.1,48.0,298.0,9.9,0.0,9,36,Summer
2024-09-09,20.9683,85.2535,308.8,1.4,1.2,52.0,291.3,9.9,2.0,9,37,Summer
2024-09-10,27.4283,73.28395,321.8,1.2,1.1,64.5,302.35,10.5,0.0,9,37,Summer
2024-09-11,22.0399,85.1778,314.6,1.2,1.1,39.0,294.5,10.8,2.0,9,37,Summer
2024-09-12,29.4471,76.8652,316.5,1.2,1.1,44.0,296.9,8.0,0.0,9,37,Summer
2024-09-13,23.7562,86.0915,312.8,1.0,1.0,54.0,292.1,6.7,2.0,9,37,Summer
2024-09-14,27.022100000000002,79.9632,314.25,1.15,1.1,40.5,295.45,9.75,0.0,9,37,Summer
2024-09-15,27.8033,95.4077,317.4,1.1,1.0,49.0,297.6,10.1,0.0,9,37,Summer
2024-09-16,23.6781,85.0364,315.2,1.2,1.1,56.0,291.6,8.1,2.0,9,38,Summer
2024-09-17,25.172649999999997,89.5918,314.35,1.5,1.2,58.5,296.04999999999995,12.600000000000001,1.0,9,38,Summer
2024-09-18,22.7946,85.8591,317.0,1.0,1.0,59.0,296.3,7.2,2.0,9,38,Summer
2024-09-19,21.7734,79.197,316.6,1.2,1.1,51.0,296.9,8.9,0.0,9,38,Summer
2024-09-20,27.7237,72.6443,318.0,1.9,1.3,70.0,295.3,18.6,0.0,9,38,Summer
2024-09-21,22.8587,78.20755,313.55,1.5,1.2000000000000002,38.0,293.15,10.6,0.0,9,38,Summer
2024-09-22,21.6813,72.5616,322.7,1.1,1.1,57.0,300.2,10.2,0.0,9,38,Summer
2024-09-23,20.9531,86.0524,313.5,1.1,1.1,48.0,292.5,8.6,2.0,9,39,Fall
2024-09-24,14.327300000000001,78.98490000000001,317.05,1.05,1.0,54.0,299.35,6.5,0.0,9,39,Fall
2024-09-25,21.1008,86.0523,316.6,1.0,1.0,69.0,292.0,9.4,2.0,9,39,Fall
2024-09-26,23.7257,83.3846,313.9,1.1,1.0,57.0,294.0,8.5,0.0,9,39,Fall
2024-09-27,23.7323,69.8825,314.0,1.8,1.3,59.0,294.4,14.8,2.0,9,39,Fall
2024-09-28,22.7907,85.1667,313.3,1.1,1.1,48.0,292.3,8.8,0.0,9,39,Fall
2024-09-29,27.729599999999998,75.05095,319.15,1.1,1.1,68.0,299.25,9.95,0.0,9,39,Fall
2024-09-30,26.552300000000002,92.78865,314.95000000000005,2.0,1.4,52.5,294.4,15.2,0.0,9,40,Fall
2024-10-01,31.4966,75.1233,318.8,1.0,1.0,62.0,303.6,8.9,0.0,10,40,Fall
2024-10-02,23.2825,74.974,318.9,1.5,1.2,59.0,296.6,11.5,0.0,10,40,Fall
2024-10-03,29.1968,76.85810000000001,316.79999999999995,1.2,1.1,58.0,302.3,9.4,0.0,10,40,Fall
2024-10-04,24.875700000000002,72.84685,318.35,1.25,1.1,64.5,303.35,13.05,0.0,10,40,Fall
2024-10-05,21.69995,84.0178,316.85,1.1,1.0,62.5,299.55,9.45,2.0,10,40,Fall
2024-10-06,26.621,75.1816,317.4,1.1,1.0,62.0,304.4,8.2,0.0,10,40,Fall
2024-10-07,22.42555,85.17824999999999,316.29999999999995,1.2,1.1,47.5,298.5,9.9,2.0,10,41,Fall
2024-10-08,28.7706,76.94265,318.55,1.1,1.0,62.5,302.6,7.8,0.0,10,41,Fall
2024-10-09,21.107300000000002,76.9328,312.70000000000005,1.5,1.2,66.5,299.4,13.65,0.0,10,41,Fall
2024-10-10,23.6792,81.0358,318.04999999999995,1.1,1.0,60.5,302.05,9.4,0.0,10,41,Fall
2024-10-11,24.845,75.6734,314.75,1.3,1.1,61.0,300.95,10.3,0.0,10,41,Fall
2024-10-12,22.4789,84.9996,317.6,1.1,1.0,57.0,303.6,10.0,2.0,10,41,Fall
2024-10-13,29.600050000000003,76.28935,318.35,1.1,1.0,63.0,302.85,8.4,0.0,10,41,Fall
2024-10-14,22.5637,86.0892,318.6,1.4,1.2,65.0,299.9,12.6,2.0,10,42,Fall
2024-10-15,27.6301,78.2545,318.1,1.1,1.0,63.0,300.7,9.2,0.0,10,42,Fall
2024-10-16,25.1425,73.2883,322.1,1.1,1.1,60.0,300.2,12.5,0.0,10,42,Fall
2024-10-17,21.953049999999998,85.08279999999999,316.35,1.1,1.1,56.0,301.5,8.95,2.0,10,42,Fall
2024-10-18,21.920749999999998,76.8484,317.45000000000005,1.1,1.1,63.5,301.29999999999995,9.55,0.0,10,42,Fall
2024-10-19,23.6796,85.2523,316.0,1.2,1.1,49.0,301.5,9.3,2.0,10,42,Fall
2024-10-20,25.294,76.95375,319.4,1.0,1.0,62.0,302.0,8.7,0.0,10,42,Fall
2024-10-21,26.3395,71.43244999999999,322.75,1.2,1.1,58.0,303.65,12.4,0.0,10,43,Fall
2024-10-22,25.795650000000002,78.92179999999999,318.45,1.1,1.0,61.5,303.1,9.0,0.0,10,43,Fall
2024-10-23,25.4906,75.91185,317.54999999999995,1.2,1.1,61.0,301.0,9.350000000000001,0.0,10,43,Fall
2024-10-24,27.6055,79.2994,316.2,1.4,1.2,64.0,300.5,13.5,0.0,10,43,Fall
2024-10-25,26.0706,76.1894,318.3,1.2,1.1,64.0,302.5,10.4,0.0,10,43,Fall
2024-10-26,26.581200000000003,77.87145000000001,313.79999999999995,1.8,1.35,65.5,300.70000000000005,17.95,0.0,10,43,Fall
2024-10-27,30.055300000000003,75.9957,318.4,1.0,1.0,64.0,302.4,8.7,0.0,10,43,Fall
2024-10-28,22.869999999999997,74.8865,313.0,1.35,1.15,61.5,298.9,11.850000000000001,0.0,10,44,Fall
2024-10-29,29.9882,76.00095,317.1,1.3,1.1,62.0,300.6,10.9,0.0,10,44,Fall
2024-10-30,30.147,75.63239999999999,316.4,1.7,1.3,64.0,299.05,13.850000000000001,0.0,10,44,Fall
2024-10-31,29.8311,76.2097,315.1,2.2,1.4,63.0,299.3,16.8,0.0,10,44,Fall
2024-11-01,30.26545,75.50885,317.3,1.1,1.1,62.0,300.2,9.350000000000001,0.0,11,44,Fall
2024-11-02,26.219549999999998,73.95305,318.65,1.5,1.2,59.0,302.7,15.75,0.0,11,44,Fall
2024-11-03,30.2499,75.7005,317.6,1.0,1.0,63.0,298.1,9.0,0.0,11,44,Fall
2024-11-04,30.363,75.234,313.7,2.7,1.6,63.0,296.3,24.3,0.0,11,45,Fall
2024-11-05,30.279,75.69665,317.7,1.5,1.2,63.0,301.7,13.850000000000001,0.0,11,45,Fall
2024-11-06,30.266849999999998,75.39825,315.8,1.5,1.2,62.0,298.9,13.5,0.0,11,45,Fall
2024-11-07,28.54915,76.39705000000001,315.20000000000005,2.5,1.5,61.5,298.0,20.700000000000003,0.0,11,45,Fall
2024-11-08,30.2568,75.47,317.6,1.1,1.0,65.0,298.2,9.8,0.0,11,45,Fall
2024-11-09,24.4575,76.5898,311.6,1.3,1.1,62.0,297.5,10.5,0.0,11,45,Fall
2024-11-10,23.3474,78.7424,318.1,1.0,1.0,61.0,301.7,8.3,0.0,11,45,Fall
2024-11-11,22.040100000000002,76.09875,315.35,1.2,1.1,59.0,298.6,11.05,0.0,11,46,Fall
2024-11-12,29.975050000000003,75.95175,314.3,1.7,1.3,59.0,300.0,13.5,0.0,11,46,Fall
2024-11-13,30.2416,75.1823,317.2,1.3,1.1,63.0,299.4,12.6,0.0,11,46,Fall
2024-11-14,30.0961,75.23225,313.1,3.0,1.65,63.0,298.6,23.7,0.0,11,46,Fall
2024-11-15,30.35185,75.24995,317.5,1.0,1.0,65.0,300.7,9.2,0.0,11,46,Fall
2024-11-16,26.419400000000003,75.30165,312.75,2.0,1.4,55.0,296.2,24.0,0.0,11,46,Fall
2024-11-17,30.2055,75.6247,315.6,1.2,1.1,63.0,300.7,9.2,0.0,11,46,Fall
2024-11-18,30.32515,75.0142,315.4,1.9,1.3,64.0,299.4,15.649999999999999,0.0,11,47,Fall
2024-11-19,26.9789,76.3554,312.8,1.5,1.2,61.0,297.9,12.4,0.0,11,47,Fall
2024-11-20,30.1929,74.9307,314.6,1.2,1.1,63.0,297.5,9.4,0.0,11,47,Fall
2024-11-21,25.6879,77.876,311.8,1.4,1.2,62.0,298.7,11.9,0.0,11,47,Fall
2024-11-22,29.5922,75.4792,315.3,1.0,1.0,63.0,300.5,8.5,0.0,11,47,Fall
2024-11-23,23.9072,75.0895,312.65,1.3,1.1,59.0,298.35,13.5,0.0,11,47,Fall
2024-11-24,25.4997,79.7346,313.1,1.1,1.0,60.0,299.9,7.9,0.0,11,47,Fall
2024-11-25,23.1837,78.69364999999999,312.5,1.2,1.1,60.0,297.45,10.7,0.0,11,48,Fall
2024-11-26,25.2324,83.6059,312.0,1.1,1.0,60.0,297.6,7.8,0.0,11,48,Fall
2024-11-27,18.5238,78.30080000000001,311.95000000000005,1.15,1.1,58.0,294.85,9.3,0.0,11,48,Fall
2024-11-28,22.7901,85.0419,313.0,1.2,1.1,62.0,295.6,10.8,0.0,11,48,Fall
2024-11-29,23.6888,80.82235,311.15,1.1,1.1,57.5,296.0,7.95,0.0,11,48,Fall
2024-11-30,22.556350000000002,80.96594999999999,312.1,1.3,1.1,59.0,295.0,12.7,0.0,11,48,Fall
